3701,1,1785,264,1914,543
3702,1,1785,264,1914,543
3703,1,1785,267,1917,549
3704,1,1785,267,1917,549
3705,1,1782,267,1914,549
3706,1,1782,267,1914,549
3707,1,1779,267,1911,549
3708,1,1779,267,1911,549
3709,1,1773,267,1905,549
3710,1,1773,267,1905,549
3711,1,1770,267,1902,549
3712,1,1770,267,1902,549
3713,1,1767,267,1899,549
3714,1,1767,267,1899,549
3715,1,1761,267,1893,549
3716,1,1761,267,1893,549
3717,1,1758,267,1890,549
3718,1,1758,267,1890,549
3719,1,1755,264,1887,546
3720,1,1755,264,1887,546
3721,1,1749,264,1881,546
3722,1,1749,264,1881,546
3723,1,1746,264,1878,546
3724,1,1746,264,1878,546
3725,1,1740,264,1872,546
3726,1,1740,264,1872,546
3727,1,1737,264,1869,546
3728,1,1737,264,1869,546
3729,1,1731,264,1863,546
3730,1,1731,264,1863,546
3731,1,1743,276,1881,540
3732,1,1743,276,1881,540
3733,1,1743,276,1884,543
3734,1,1743,276,1884,543
3735,1,1740,276,1881,543
3736,1,1740,276,1881,543
3737,1,1737,276,1878,543
3738,1,1737,276,1878,543
3739,1,1731,276,1872,543
3740,1,1731,276,1872,543
3741,1,1725,276,1866,543
3742,1,1725,276,1866,543
3743,1,1719,276,1860,543
3744,1,1719,276,1860,543
3745,1,1716,273,1857,540
3746,1,1716,273,1857,540
3747,1,1713,276,1854,543
3748,1,1713,276,1854,543
3749,1,1707,273,1848,540
3750,1,1707,273,1848,540
3751,1,1701,276,1842,543
3752,1,1701,276,1842,543
3753,1,1698,273,1839,540
3754,1,1698,273,1839,540
3755,1,1695,276,1836,543
3756,1,1695,276,1836,543
3757,1,1686,273,1827,540
3758,1,1686,273,1827,540
3759,1,1683,273,1824,540
3760,1,1683,273,1824,540
3761,1,1674,273,1815,540
3762,1,1674,273,1815,540
3763,1,1671,273,1812,540
3764,1,1671,273,1812,540
3765,1,1662,273,1803,540
3766,1,1662,273,1803,540
3767,1,1656,270,1797,537
3768,1,1656,270,1797,537
3769,1,1647,267,1788,534
3770,1,1647,267,1788,534
3771,1,1635,270,1776,537
3772,1,1635,270,1776,537
3773,1,1623,267,1764,534
3774,1,1623,267,1764,534
3775,1,1611,267,1752,534
3776,1,1611,267,1752,534
3777,1,1602,267,1743,534
3778,1,1602,267,1743,534
3779,1,1593,267,1734,534
3780,1,1593,267,1734,534
3781,1,1581,264,1722,531
3782,1,1581,264,1722,531
3783,1,1569,261,1710,528
3784,1,1569,261,1710,528
3785,1,1557,261,1698,528
3786,1,1557,261,1698,528
3787,1,1545,261,1686,528
3788,1,1545,261,1686,528
3789,1,1533,261,1674,528
3790,1,1533,261,1674,528
3791,1,1521,258,1662,525
3792,1,1521,258,1662,525
3793,1,1509,255,1650,522
3794,1,1509,255,1650,522
3795,1,1497,255,1638,522
3796,1,1497,255,1638,522
3797,1,1482,255,1623,522
3798,1,1482,255,1623,522
3799,1,1473,255,1614,522
3800,1,1473,255,1614,522
3801,1,1458,252,1599,519
3802,1,1458,252,1599,519
3803,1,1446,249,1587,516
3804,1,1446,249,1587,516
3805,1,1434,249,1575,516
3806,1,1434,249,1575,516
3807,1,1419,249,1560,516
3808,1,1419,249,1560,516
3809,1,1404,246,1545,513
3810,1,1404,246,1545,513
3811,1,1392,243,1533,510
3812,1,1392,243,1533,510
3813,1,1377,243,1518,510
3814,1,1377,243,1518,510
3815,1,1362,243,1503,510
3816,1,1362,243,1503,510
3817,1,1350,243,1491,510
3818,1,1350,243,1491,510
3819,1,1335,240,1476,507
3820,1,1335,240,1476,507
3821,1,1317,237,1458,504
3822,1,1317,237,1458,504
3823,1,1302,237,1443,504
3824,1,1302,237,1443,504
3825,1,1290,237,1431,504
3826,1,1290,237,1431,504
3827,1,1275,237,1416,504
3828,1,1275,237,1416,504
3829,1,1257,234,1398,501
3830,1,1257,234,1398,501
3831,1,1239,231,1380,498
3832,1,1239,231,1380,498
3833,1,1224,234,1365,501
3834,1,1224,234,1365,501
3835,1,1209,228,1350,495
3836,1,1209,228,1350,495
3837,1,1197,228,1338,495
3838,1,1197,228,1338,495
3839,1,1188,225,1329,492
3840,1,1188,225,1329,492
3841,1,1179,228,1320,495
3842,1,1179,228,1320,495
3843,1,1164,225,1305,492
3844,1,1164,225,1305,492
3845,1,1149,225,1290,492
3846,1,1149,225,1290,492
3847,1,1131,225,1272,492
3848,1,1131,225,1272,492
3849,1,1116,225,1257,492
3850,1,1116,225,1257,492
3851,1,1104,225,1245,492
3852,1,1104,225,1245,492
3853,1,1092,225,1233,492
3854,1,1092,225,1233,492
3855,1,1083,225,1224,492
3856,1,1083,225,1224,492
3857,1,1071,225,1212,492
3858,1,1071,225,1212,492
3859,1,1062,225,1203,492
3860,1,1062,225,1203,492
3861,1,1059,225,1200,492
3862,1,1059,225,1200,492
3863,1,1053,225,1194,492
3864,1,1053,225,1194,492
3865,1,1047,222,1188,489
3866,1,1047,222,1188,489
3867,1,1041,222,1182,489
3868,1,1041,222,1182,489
3869,1,1038,222,1179,489
3870,1,1038,222,1179,489
3871,1,1041,222,1182,489
3872,1,1041,222,1182,489
3873,1,1041,219,1182,486
3874,1,1041,219,1182,486
3875,1,1044,222,1185,489
3876,1,1044,222,1185,489
3877,1,1050,222,1191,489
3878,1,1050,222,1191,489
3879,1,1053,222,1194,489
3880,1,1053,222,1194,489
3881,1,1050,222,1191,489
3882,1,1050,222,1191,489
3883,1,1050,222,1191,489
3884,1,1050,222,1191,489
3885,1,1047,222,1188,489
3886,1,1047,222,1188,489
3887,1,1044,222,1185,489
3888,1,1044,222,1185,489
3889,1,1044,222,1185,489
3890,1,1044,222,1185,489
3891,1,1041,222,1182,489
3892,1,1041,222,1182,489
3893,1,1041,222,1182,489
3893,5,1779,300,1914,540
3894,5,1779,300,1914,540
3894,1,1041,222,1182,489
3895,1,1041,222,1182,489
3895,5,1779,300,1917,546
3896,5,1779,300,1917,546
3896,1,1041,222,1182,489
3897,5,1776,300,1914,546
3897,1,1044,222,1185,489
3898,1,1044,222,1185,489
3898,5,1776,300,1914,546
3899,1,1047,222,1188,489
3899,5,1773,300,1911,546
3900,1,1047,222,1188,489
3900,5,1773,300,1911,546
3901,1,1044,222,1185,489
3901,5,1767,300,1905,546
3902,1,1044,222,1185,489
3902,5,1767,300,1905,546
3903,5,1764,300,1902,546
3903,1,1047,222,1188,489
3904,5,1764,300,1902,546
3904,1,1047,222,1188,489
3905,5,1761,300,1899,546
3905,1,1044,222,1185,489
3906,1,1044,222,1185,489
3906,5,1761,300,1899,546
3907,5,1755,300,1893,546
3907,1,1047,222,1188,489
3908,5,1755,300,1893,546
3908,1,1047,222,1188,489
3909,5,1752,297,1890,543
3909,1,1044,222,1185,489
3910,5,1752,297,1890,543
3910,1,1044,222,1185,489
3911,1,1044,222,1185,489
3911,5,1749,297,1887,543
3912,5,1749,297,1887,543
3912,1,1044,222,1185,489
3913,1,1044,222,1185,489
3913,5,1743,297,1881,543
3914,5,1743,297,1881,543
3914,1,1044,222,1185,489
3915,5,1740,297,1878,543
3915,1,1044,222,1185,489
3916,5,1740,297,1878,543
3916,1,1044,222,1185,489
3917,5,1734,297,1872,543
3917,1,1041,222,1182,489
3918,1,1041,222,1182,489
3918,5,1734,297,1872,543
3919,1,1041,222,1182,489
3919,5,1731,297,1869,543
3920,1,1041,222,1182,489
3920,5,1731,297,1869,543
3921,1,1041,222,1182,489
3921,5,1728,297,1866,543
3922,1,1041,222,1182,489
3922,5,1728,297,1866,543
3923,1,1041,222,1182,489
3923,5,1722,297,1860,543
3924,5,1722,297,1860,543
3924,1,1041,222,1182,489
3925,5,1719,297,1857,543
3925,1,1041,222,1182,489
3926,5,1719,297,1857,543
3926,1,1041,222,1182,489
3927,5,1713,297,1851,543
3927,1,1041,222,1182,489
3928,1,1041,222,1182,489
3928,5,1713,297,1851,543
3929,5,1710,294,1848,540
3929,1,1041,222,1182,489
3930,5,1710,294,1848,540
3930,1,1041,222,1182,489
3931,1,1041,222,1182,489
3931,5,1704,294,1842,540
3932,1,1041,222,1182,489
3932,5,1704,294,1842,540
3933,5,1701,294,1839,540
3933,1,1041,222,1182,489
3934,5,1701,294,1839,540
3934,1,1041,222,1182,489
3935,1,1041,222,1182,489
3935,5,1695,294,1833,540
3936,1,1041,222,1182,489
3936,5,1695,294,1833,540
3937,1,1041,222,1182,489
3937,5,1689,294,1827,540
3938,1,1041,222,1182,489
3938,5,1689,294,1827,540
3939,1,1041,222,1182,489
3939,5,1686,294,1824,540
3940,1,1041,222,1182,489
3940,5,1686,294,1824,540
3941,1,1041,222,1182,489
3941,5,1680,294,1818,540
3942,1,1041,222,1182,489
3942,5,1680,294,1818,540
3943,5,1677,294,1815,540
3943,1,1041,222,1182,489
3944,5,1677,294,1815,540
3944,1,1041,222,1182,489
3945,1,1041,222,1182,489
3945,5,1671,294,1809,540
3946,5,1671,294,1809,540
3946,1,1041,222,1182,489
3947,5,1668,291,1806,537
