3649,2,1785,258,1914,549
3650,2,1785,258,1914,549
3651,2,1785,258,1917,552
3652,2,1785,258,1917,552
3653,2,1782,258,1914,552
3654,2,1782,258,1914,552
3655,2,1779,258,1911,552
3656,2,1779,258,1911,552
3657,2,1773,258,1905,552
3658,2,1773,258,1905,552
3659,2,1770,258,1902,552
3660,2,1770,258,1902,552
3661,2,1767,258,1899,552
3662,2,1767,258,1899,552
3663,2,1761,258,1893,552
3664,2,1761,258,1893,552
3665,2,1758,258,1890,552
3666,2,1758,258,1890,552
3667,2,1755,255,1887,549
3668,2,1755,255,1887,549
3669,2,1749,255,1881,549
3670,2,1749,255,1881,549
3671,2,1746,255,1878,549
3672,2,1746,255,1878,549
3673,2,1740,255,1872,549
3674,2,1740,255,1872,549
3675,2,1737,255,1869,549
3676,2,1737,255,1869,549
3677,2,1734,255,1866,549
3678,2,1734,255,1866,549
3679,2,1728,255,1860,549
3680,2,1728,255,1860,549
3681,2,1725,255,1857,549
3682,2,1725,255,1857,549
3683,2,1719,252,1851,546
3684,2,1719,252,1851,546
3685,2,1716,252,1848,546
3686,2,1716,252,1848,546
3687,2,1710,252,1842,546
3688,2,1710,252,1842,546
3689,2,1707,252,1839,546
3690,2,1707,252,1839,546
3691,2,1701,252,1833,546
3692,2,1701,252,1833,546
3693,2,1695,252,1827,546
3694,2,1695,252,1827,546
3695,2,1692,252,1824,546
3696,2,1692,252,1824,546
3697,2,1686,252,1818,546
3698,2,1686,252,1818,546
3699,2,1680,249,1812,543
3700,2,1680,249,1812,543
3701,2,1677,249,1809,543
3702,2,1677,249,1809,543
3703,2,1671,249,1803,543
3704,2,1671,249,1803,543
3705,2,1665,249,1797,543
3706,2,1665,249,1797,543
3707,2,1659,249,1791,543
3708,2,1659,249,1791,543
3709,2,1653,249,1785,543
3710,2,1653,249,1785,543
3711,2,1647,246,1779,540
3712,2,1647,246,1779,540
3713,2,1641,246,1773,540
3714,2,1641,246,1773,540
3715,2,1635,246,1767,540
3716,2,1635,246,1767,540
3717,2,1626,246,1758,540
3718,2,1626,246,1758,540
3719,2,1617,243,1749,537
3720,2,1617,243,1749,537
3721,2,1608,243,1740,537
3722,2,1608,243,1740,537
3723,2,1596,243,1728,537
3724,2,1596,243,1728,537
3725,2,1584,240,1716,534
3726,2,1584,240,1716,534
3727,2,1572,240,1704,534
3728,2,1572,240,1704,534
3729,2,1563,237,1695,531
3730,2,1563,237,1695,531
3731,2,1551,237,1683,531
3732,2,1551,237,1683,531
3733,2,1539,234,1671,528
3734,2,1539,234,1671,528
3735,2,1527,234,1659,528
3736,2,1527,234,1659,528
3737,2,1515,231,1647,525
3738,2,1515,231,1647,525
3739,2,1503,231,1635,525
3740,2,1503,231,1635,525
3741,2,1491,228,1623,522
3742,2,1491,228,1623,522
3743,2,1479,228,1611,522
3744,2,1479,228,1611,522
3745,2,1464,225,1596,519
3746,2,1464,225,1596,519
3747,2,1452,225,1584,519
3748,2,1452,225,1584,519
3749,2,1440,222,1572,516
3750,2,1440,222,1572,516
3751,2,1425,222,1557,516
3752,2,1425,222,1557,516
3753,2,1413,219,1545,513
3754,2,1413,219,1545,513
3755,2,1398,219,1530,513
3756,2,1398,219,1530,513
3757,2,1386,216,1518,510
3758,2,1386,216,1518,510
3759,2,1371,216,1503,510
3760,2,1371,216,1503,510
3761,2,1356,213,1488,507
3762,2,1356,213,1488,507
3763,2,1341,213,1473,507
3764,2,1341,213,1473,507
3765,2,1326,213,1458,507
3766,2,1326,213,1458,507
3767,2,1311,210,1443,504
3768,2,1311,210,1443,504
3769,2,1296,210,1428,504
3770,2,1296,210,1428,504
3771,2,1281,207,1413,501
3772,2,1281,207,1413,501
3773,2,1266,207,1398,501
3774,2,1266,207,1398,501
3775,2,1251,204,1383,498
3776,2,1251,204,1383,498
3777,2,1236,204,1368,498
3778,2,1236,204,1368,498
3779,2,1221,204,1353,498
3780,2,1221,204,1353,498
3781,2,1203,201,1335,495
3782,2,1203,201,1335,495
3783,2,1188,201,1320,495
3784,2,1188,201,1320,495
3785,2,1173,201,1305,495
3786,2,1173,201,1305,495
3787,2,1161,198,1293,492
3788,2,1161,198,1293,492
3789,2,1152,195,1284,489
3790,2,1152,195,1284,489
3791,2,1140,195,1272,489
3792,2,1140,195,1272,489
3793,2,1125,195,1257,489
3794,2,1125,195,1257,489
3795,2,1110,195,1242,489
3796,2,1110,195,1242,489
3797,2,1092,195,1224,489
3798,2,1092,195,1224,489
3799,2,1077,195,1209,489
3800,2,1077,195,1209,489
3801,2,1062,195,1194,489
3802,2,1062,195,1194,489
3803,2,1050,195,1182,489
3804,2,1050,195,1182,489
3805,2,1041,195,1173,489
3806,2,1041,195,1173,489
3807,2,1032,192,1164,486
3808,2,1032,192,1164,486
3809,2,1023,192,1155,486
3810,2,1023,192,1155,486
3811,2,1017,192,1149,486
3812,2,1017,192,1149,486
3813,2,1014,192,1146,486
3814,2,1014,192,1146,486
3815,2,1008,192,1140,486
3816,2,1008,192,1140,486
3817,2,1002,192,1134,486
3818,2,1002,192,1134,486
3819,2,999,192,1131,486
3820,2,999,192,1131,486
3821,2,999,192,1131,486
3822,2,999,192,1131,486
3823,2,1002,192,1134,486
3824,2,1002,192,1134,486
3825,2,1005,192,1137,486
3826,2,1005,192,1137,486
3827,2,1011,192,1143,486
3828,2,1011,192,1143,486
3829,2,1011,192,1143,486
3830,2,1011,192,1143,486
3831,2,1011,192,1143,486
3832,2,1011,192,1143,486
3833,2,1011,192,1143,486
3834,2,1011,192,1143,486
3835,2,1008,192,1140,486
3836,2,1008,192,1140,486
3837,5,1782,297,1917,543
3837,2,1005,192,1137,486
3838,2,1005,192,1137,486
3838,5,1782,297,1917,543
3839,5,1782,297,1923,546
3839,2,1002,192,1134,486
3840,5,1782,297,1923,546
3840,2,1002,192,1134,486
3841,2,1002,192,1134,486
3841,5,1779,297,1920,546
3842,2,1002,192,1134,486
3842,5,1779,297,1920,546
3843,2,1002,192,1134,486
3843,5,1773,297,1914,546
3844,2,1002,192,1134,486
3844,5,1773,297,1914,546
3845,5,1767,297,1908,546
3845,2,1005,192,1137,486
3846,5,1767,297,1908,546
3846,2,1005,192,1137,486
3847,5,1764,297,1905,546
3847,2,1005,192,1137,486
3848,5,1764,297,1905,546
3848,2,1005,192,1137,486
3849,2,1005,192,1137,486
3849,5,1764,297,1905,546
3850,5,1764,297,1905,546
3850,2,1005,192,1137,486
3851,5,1758,297,1899,546
3851,2,1008,192,1140,486
3852,2,1008,192,1140,486
3852,5,1758,297,1899,546
3853,2,1008,192,1140,486
3853,5,1755,294,1896,543
3854,2,1008,192,1140,486
3854,5,1755,294,1896,543
3855,2,1008,192,1140,486
3855,5,1749,297,1890,546
3856,2,1008,192,1140,486
3856,5,1749,297,1890,546
3857,5,1746,294,1887,543
3857,2,1008,192,1140,486
3858,5,1746,294,1887,543
3858,2,1008,192,1140,486
3859,2,1005,192,1137,486
3859,5,1743,297,1884,546
