2357,1,1200,381,1419,711
2358,1,1200,381,1419,711
2359,1,1203,381,1425,714
2360,1,1203,381,1425,714
2361,1,1209,366,1431,699
2362,1,1209,366,1431,699
2363,1,1209,357,1431,690
2364,1,1209,357,1431,690
2365,1,1209,348,1431,681
2366,1,1209,348,1431,681
2367,1,1209,345,1431,678
2368,1,1209,345,1431,678
2369,1,1215,330,1437,663
2370,1,1215,330,1437,663
2371,1,1215,315,1437,648
2372,1,1215,315,1437,648
2373,1,1215,306,1437,639
2374,1,1215,306,1437,639
2375,1,1215,303,1437,636
2376,1,1215,303,1437,636
2377,1,1209,300,1431,633
2378,1,1209,300,1431,633
2379,1,1209,303,1431,636
2380,1,1209,303,1431,636
2381,1,1215,300,1437,633
2382,1,1215,300,1437,633
2383,1,1215,303,1437,636
2384,1,1215,303,1437,636
2385,1,1209,306,1431,639
2386,1,1209,306,1431,639
2387,1,1209,303,1431,636
2388,1,1209,303,1431,636
2389,1,1209,300,1431,633
2390,1,1209,300,1431,633
2391,1,1197,303,1419,636
2392,1,1197,303,1419,636
2393,1,1191,306,1413,639
2394,1,1191,306,1413,639
2395,1,1179,309,1401,642
2396,1,1179,309,1401,642
2397,1,1161,312,1383,645
2398,1,1161,312,1383,645
2399,1,1143,321,1365,654
2400,1,1143,321,1365,654
2401,1,1125,318,1347,651
2402,1,1125,318,1347,651
2403,1,1125,318,1347,651
2403,2,966,387,1179,684
2404,2,966,387,1179,684
2404,1,1125,318,1347,651
2405,2,966,387,1179,684
2405,1,1083,318,1305,651
2406,1,1083,318,1305,651
2406,2,966,387,1179,684
2407,1,1065,321,1287,654
2407,2,966,387,1179,684
2408,1,1065,321,1287,654
2408,2,966,387,1179,684
2409,1,1065,321,1287,654
2409,2,939,399,1155,699
2410,2,939,399,1155,699
2410,1,1065,321,1287,654
2411,1,1065,321,1287,654
2411,2,927,393,1143,693
2412,1,1065,321,1287,654
2412,2,927,393,1143,693
2413,2,915,393,1131,693
2413,1,1065,321,1287,654
2414,1,1065,321,1287,654
2414,2,915,393,1131,693
2415,2,897,393,1113,693
2415,1,1065,321,1287,654
2416,2,897,393,1113,693
2416,1,1065,321,1287,654
2417,2,879,393,1095,693
2417,1,1065,321,1287,654
2418,2,879,393,1095,693
2418,1,1065,321,1287,654
2419,1,1065,321,1287,654
2419,2,873,393,1089,693
2420,1,1065,321,1287,654
2420,2,873,393,1089,693
2421,1,1065,321,1287,654
2421,2,861,387,1077,687
2422,2,861,387,1077,687
2422,1,1065,321,1287,654
2423,2,861,387,1077,687
2423,1,1065,321,1287,654
